"LOAD_ID","STATION_ID","OBSERVATION_TIME","TEMP_C","DEWPOINT_C","ALTIM_IN_HG","WIND_SPEED_KT","WIND_GUST_KT","PRECIP_IN","PRECIP_IN_24HR_SUM","PRECIP_IN_12HR_SUM","PRECIP_IN_6HR_SUM","PRECIP_IN_3HR_SUM","PRECIP_IN_1HR_SUM","ALTIM_IN_HG_24HR_AVG","ALTIM_IN_HG_12HR_AVG","ALTIM_IN_HG_6HR_AVG","ALTIM_IN_HG_3HR_AVG","ALTIM_IN_HG_1HR_AVG","LABEL"
"KTMK-20230214","KTMK",11-FEB-23 08.30.00.000000000 AM,0,0,30.280512,0,0,0,0.46,0,0,0,0,30.2137,30.2266,30.257,30.277,30.2827,0
"KTMK-20230214","KTMK",11-FEB-23 08.50.00.000000000 AM,1,0,30.280512,0,0,0,0.41,0,0,0,0,30.2148,30.2288,30.2602,30.279,30.2827,0
"KTMK-20230214","KTMK",11-FEB-23 09.10.00.000000000 AM,0,0,30.280512,0,0,0,0.33,0,0,0,0,30.2161,30.231,30.2633,30.2802,30.2827,0
"KTMK-20230214","KTMK",11-FEB-23 09.30.00.000000000 AM,0,0,30.301182,0,0,0,0.33,0,0,0,0,30.2176,30.234,30.267,30.2835,30.2857,0
"KTMK-20230214","KTMK",11-FEB-23 09.50.00.000000000 AM,0,0,30.301182,3,0,0,0.33,0,0,0,0,30.2192,30.237,30.2707,30.2855,30.2908,0
"KTMK-20230214","KTMK",11-FEB-23 10.10.00.000000000 AM,0,0,30.301182,0,0,0,0.28,0,0,0,0,30.2207,30.2403,30.2745,30.2876,30.296,0
"KTMK-20230214","KTMK",11-FEB-23 10.30.00.000000000 AM,0,-1,30.301182,0,0,0,0.27,0,0,0,0,30.2222,30.2436,30.2777,30.2897,30.3012,0
"KTMK-20230214","KTMK",11-FEB-23 10.50.00.000000000 AM,0,0,30.301182,0,0,0,0.22,0,0,0,0,30.2238,30.2468,30.281,30.2917,30.3012,0
"KTMK-20230214","KTMK",11-FEB-23 11.10.00.000000000 AM,0,-1,30.31004,0,0,0,0.12,0,0,0,0,30.2254,30.2503,30.2841,30.2947,30.3034,0
"KTMK-20230214","KTMK",11-FEB-23 11.30.00.000000000 AM,0,-1,30.31004,0,0,0,0.11,0,0,0,0,30.2271,30.2539,30.2872,30.2968,30.3056,0
"KTMK-20230214","KTMK",11-FEB-23 11.50.00.000000000 AM,0,0,30.31004,0,0,0,0.09,0,0,0,0,30.2287,30.2571,30.2898,30.2997,30.3078,0
"KTMK-20230214","KTMK",11-FEB-23 12.10.00.000000000 PM,-1,-1,30.31004,0,0,0,0.03,0,0,0,0,30.2304,30.2604,30.292,30.3027,30.31,0
"KTMK-20230214","KTMK",11-FEB-23 12.30.00.000000000 PM,0,-1,30.318897,0,0,0,0.02,0,0,0,0,30.232,30.2636,30.2947,30.3065,30.3123,0
"KTMK-20230214","KTMK",11-FEB-23 12.50.00.000000000 PM,-1,-1,30.31004,0,0,0,0.01,0,0,0,0,30.2337,30.2665,30.2962,30.3074,30.3123,0
"KTMK-20230214","KTMK",11-FEB-23 01.10.00.000000000 PM,-1,-1,30.301182,0,0,0,0,0,0,0,0,30.2352,30.2693,30.2973,30.3074,30.31,0
"KTMK-20230214","KTMK",11-FEB-23 01.35.00.000000000 PM,-1,-2,30.301182,0,0,0,0,0,0,0,0,30.2375,30.2737,30.2994,30.3081,30.3041,0
"KTMK-20230214","KTMK",11-FEB-23 01.50.00.000000000 PM,-1,-2,30.301182,0,0,0,0,0,0,0,0,30.2384,30.2744,30.2995,30.3074,30.3034,0
"KTMK-20230214","KTMK",11-FEB-23 02.10.00.000000000 PM,-2,-2,30.301182,0,0,0,0,0,0,0,0,30.2401,30.2769,30.3006,30.3074,30.3012,0
"KTMK-20230214","KTMK",11-FEB-23 02.30.00.000000000 PM,-1,-2,30.31004,0,0,0,0,0,0,0,0,30.2418,30.2793,30.3016,30.3074,30.3034,0
"KTMK-20230214","KTMK",11-FEB-23 02.50.00.000000000 PM,-1,-2,30.31004,0,0,0,0,0,0,0,0,30.2436,30.2817,30.3032,30.3074,30.3056,0
"KTMK-20230214","KTMK",11-FEB-23 03.10.00.000000000 PM,-1,-1,30.318897,0,0,0,0,0,0,0,0,30.2454,30.2843,30.3052,30.3083,30.31,0
"KTMK-20230214","KTMK",11-FEB-23 03.30.00.000000000 PM,-1,-2,30.318897,0,0,0,0,0,0,0,0,30.2472,30.2867,30.3072,30.3092,30.3145,0
"KOTH-20230331","KOTH",23-MAR-23 07.56.00.000000000 AM,6.7,6.1,30.100393,5,0,0.005,0.11,0.11,0.07,0.065,0.015,29.898,30.0244,30.0765,30.0958,30.1004,1
"KOTH-20230331","KOTH",23-MAR-23 08.56.00.000000000 AM,5.6,5,30.109253,5,0,0,0.11,0.11,0.07,0.045,0.005,29.9372,30.0335,30.0891,30.1,30.1033,1
"KTMK-20230302","KTMK",23-FEB-23 08.10.00.000000000 AM,0,0,29.518702,0,0,0,0.56,0.37,0.31,0.13,0.03,29.5311,29.5236,29.5243,29.5258,29.5187,1
"KTMK-20230302","KTMK",23-FEB-23 08.30.00.000000000 AM,0,0,29.518702,0,0,0.01,0.57,0.38,0.3,0.13,0.04,29.5301,29.5231,29.5237,29.5246,29.5187,1
"KTMK-20230302","KTMK",23-FEB-23 08.50.00.000000000 AM,1,0,29.518702,0,0,0.01,0.58,0.39,0.29,0.12,0.04,29.5293,29.5225,29.5237,29.5234,29.5187,1
"KTMK-20230302","KTMK",23-FEB-23 09.10.00.000000000 AM,0,0,29.518702,0,0,0,0.58,0.39,0.27,0.1,0.02,29.5284,29.5222,29.5237,29.5222,29.5187,1
"KTMK-20230302","KTMK",23-FEB-23 09.30.00.000000000 AM,1,0,29.518702,5,0,0,0.57,0.38,0.27,0.09,0.02,29.5277,29.5219,29.5237,29.5211,29.5187,1
"KTMK-20230302","KTMK",23-FEB-23 09.50.00.000000000 AM,0,0,29.518702,7,0,0,0.55,0.36,0.26,0.08,0.01,29.527,29.5219,29.5237,29.5199,29.5187,1
"KTMK-20230302","KTMK",23-FEB-23 10.10.00.000000000 AM,0,0,29.518702,8,0,0.01,0.54,0.34,0.26,0.06,0.01,29.5265,29.5216,29.5237,29.5187,29.5187,1
"KTMK-20230302","KTMK",23-FEB-23 10.30.00.000000000 AM,0,0,29.509842,10,0,0.03,0.57,0.37,0.28,0.09,0.04,29.5259,29.5213,29.5232,29.5178,29.5165,1
"KTMK-20230302","KTMK",23-FEB-23 10.50.00.000000000 AM,0,0,29.500984,10,0,0.03,0.6,0.4,0.28,0.11,0.07,29.5252,29.5209,29.5217,29.516,29.5121,1
"KTMK-20230302","KTMK",23-FEB-23 11.10.00.000000000 AM,0,-1,29.500984,9,0,0,0.6,0.4,0.22,0.09,0.07,29.5245,29.5204,29.5201,29.5143,29.5076,1
"KTMK-20230302","KTMK",23-FEB-23 11.30.00.000000000 AM,0,-1,29.500984,9,0,0,0.6,0.4,0.21,0.09,0.06,29.5238,29.5199,29.5185,29.5125,29.5032,1
"KTMK-20230302","KTMK",23-FEB-23 11.50.00.000000000 AM,0,0,29.500984,7,0,0,0.6,0.4,0.19,0.08,0.03,29.5233,29.5194,29.517,29.5107,29.501,1
"KTMK-20230302","KTMK",23-FEB-23 12.10.00.000000000 PM,1,0,29.500984,6,0,0.01,0.61,0.41,0.18,0.08,0.01,29.5228,29.5189,29.5154,29.509,29.501,1
"KTMK-20230302","KTMK",23-FEB-23 12.30.00.000000000 PM,0,0,29.500984,5,0,0.05,0.66,0.46,0.22,0.13,0.06,29.5223,29.5185,29.5139,29.5072,29.501,1
"KTMK-20230302","KTMK",23-FEB-23 12.50.00.000000000 PM,0,0,29.500984,9,0,0.06,0.72,0.52,0.27,0.19,0.12,29.5217,29.518,29.5123,29.5054,29.501,1
"KTMK-20230214","KTMK",09-FEB-23 10.10.00.000000000 AM,2,2,30.339567,0,0,0,0.26,0,0,0,0,30.4646,30.4212,30.3912,30.3703,30.3506,0
"KTMK-20230214","KTMK",09-FEB-23 10.30.00.000000000 AM,2,1,30.33071,3,0,0,0.26,0,0,0,0,30.4627,30.4171,30.3859,30.3644,30.3433,0
"KTMK-20230214","KTMK",09-FEB-23 10.50.00.000000000 AM,2,1,30.318897,4,0,0,0.26,0,0,0,0,30.4606,30.4127,30.38,30.3573,30.3351,0
"KTMK-20230214","KTMK",09-FEB-23 11.10.00.000000000 AM,2,1,30.301182,3,0,0,0.26,0,0,0,0,30.4582,30.4079,30.3731,30.3484,30.3226,0
"KTMK-20230214","KTMK",09-FEB-23 11.30.00.000000000 AM,2,2,30.301182,0,0,0,0.26,0,0,0,0,30.4557,30.4033,30.3669,30.3405,30.313,0
"KTMK-20230214","KTMK",09-FEB-23 11.50.00.000000000 AM,2,2,30.28937,0,0,0,0.26,0,0,0,0,30.4531,30.3987,30.3605,30.3313,30.3027,0
"KTMK-20230214","KTMK",09-FEB-23 12.10.00.000000000 PM,2,1,30.280512,3,0,0,0.26,0,0,0,0,30.4503,30.3938,30.3537,30.3224,30.2931,0
"KTMK-20230214","KTMK",09-FEB-23 12.30.00.000000000 PM,2,1,30.268702,3,0,0,0.2,0,0,0,0,30.4472,30.3886,30.3469,30.3133,30.2849,0
"KTMK-20230214","KTMK",09-FEB-23 12.50.00.000000000 PM,2,1,30.268702,4,0,0,0.1,0,0,0,0,30.4441,30.3838,30.34,30.305,30.2768,0
"KTMK-20230214","KTMK",09-FEB-23 01.10.00.000000000 PM,2,1,30.259842,3,0,0,0,0,0,0,0,30.441,30.3787,30.3327,30.2959,30.2694,0
"KTMK-20230214","KTMK",09-FEB-23 01.30.00.000000000 PM,2,1,30.250984,4,0,0,0,0,0,0,0,30.4377,30.3733,30.3254,30.287,30.2621,0
"KTMK-20230214","KTMK",09-FEB-23 01.50.00.000000000 PM,1,1,30.250984,3,0,0,0,0,0,0,0,30.4343,30.368,30.3181,30.279,30.2576,0
"KTMK-20230214","KTMK",09-FEB-23 02.10.00.000000000 PM,2,1,30.250984,5,0,0,0,0,0,0,0,30.4307,30.3629,30.3108,30.2722,30.2532,0
"KTMK-20230214","KTMK",09-FEB-23 02.30.00.000000000 PM,2,1,30.250984,4,0,0,0,0,0,0,0,30.4272,30.3578,30.304,30.2672,30.251,0
"KTMK-20230214","KTMK",09-FEB-23 02.50.00.000000000 PM,2,1,30.239174,3,0,0,0,0,0,0,0,30.4235,30.3523,30.2965,30.261,30.248,0
"KTMK-20230214","KTMK",09-FEB-23 03.10.00.000000000 PM,2,1,30.230314,5,0,0,0,0,0,0,0,30.4196,30.3467,30.2892,30.2551,30.2429,0
"KTMK-20230214","KTMK",09-FEB-23 03.30.00.000000000 PM,2,1,30.230314,4,0,0,0,0,0,0,0,30.4158,30.341,30.2824,30.2501,30.2377,0
"KTMK-20230214","KTMK",09-FEB-23 03.50.00.000000000 PM,2,1,30.230314,4,0,0,0,0,0,0,0,30.4119,30.3356,30.276,30.2463,30.2325,0
"KTMK-20230214","KTMK",09-FEB-23 04.10.00.000000000 PM,3,2,30.230314,3,0,0,0,0,0,0,0,30.4081,30.3302,30.2696,30.2424,30.2303,0
"KTMK-20230214","KTMK",09-FEB-23 04.30.00.000000000 PM,3,2,30.230314,3,0,0,0,0,0,0,0,30.4041,30.3247,30.2639,30.2395,30.2303,0
"KTMK-20230214","KTMK",09-FEB-23 04.50.00.000000000 PM,4,2,30.221457,3,0,0,0,0,0,0,0,30.3999,30.3191,30.2581,30.2365,30.2281,0
"KTMK-20230214","KTMK",09-FEB-23 05.10.00.000000000 PM,5,3,30.221457,4,0,0,0,0,0,0,0,30.3957,30.3134,30.253,30.2336,30.2259,0
"KTMK-20230214","KTMK",09-FEB-23 05.30.00.000000000 PM,6,3,30.221457,3,0,0,0,0,0,0,0,30.3915,30.308,30.2488,30.2306,30.2237,0
"KTMK-20230214","KTMK",09-FEB-23 05.50.00.000000000 PM,7,3,30.221457,0,0,0,0,0,0,0,0,30.3873,30.3029,30.2446,30.2277,30.2215,0
"KTMK-20230214","KTMK",09-FEB-23 06.10.00.000000000 PM,7,3,30.221457,0,0,0,0,0,0,0,0,30.3831,30.2978,30.241,30.2259,30.2215,0
"KTMK-20230214","KTMK",09-FEB-23 06.30.00.000000000 PM,8,3,30.221457,0,0,0,0,0,0,0,0,30.3787,30.293,30.2379,30.225,30.2215,0
"KTMK-20230214","KTMK",09-FEB-23 06.50.00.000000000 PM,10,3,30.221457,0,0,0,0,0,0,0,0,30.3744,30.2883,30.2354,30.2241,30.2215,0
"KTMK-20230302","KTMK",18-FEB-23 06.30.00.000000000 PM,7,6,30.221457,4,0,0,0.02,0,0,0,0,30.2574,30.2358,30.2194,30.2212,30.2237,1
"KTMK-20230302","KTMK",18-FEB-23 06.50.00.000000000 PM,7,6,30.209646,6,0,0,0.02,0,0,0,0,30.2567,30.2339,30.2188,30.222,30.2185,1
"KTMK-20230302","KTMK",18-FEB-23 07.10.00.000000000 PM,7,7,30.209646,3,0,0,0.02,0,0,0,0,30.2555,30.2323,30.2182,30.2209,30.2156,1
"KTMK-20230302","KTMK",18-FEB-23 07.30.00.000000000 PM,7,7,30.209646,5,0,0.01,0.03,0.01,0.01,0.01,0.01,30.2541,30.2307,30.2176,30.2197,30.2126,1
"KTMK-20230302","KTMK",18-FEB-23 07.50.00.000000000 PM,8,7,30.209646,3,0,0.01,0.04,0.02,0.02,0.02,0.02,30.2526,30.2294,30.217,30.2185,30.2096,1
"KTMK-20230302","KTMK",18-FEB-23 08.10.00.000000000 PM,8,7,30.209646,6,0,0,0.04,0.02,0.02,0.02,0.02,30.2511,30.2278,30.2163,30.2173,30.2096,0
"KTMK-20230302","KTMK",18-FEB-23 08.30.00.000000000 PM,8,7,30.209646,7,0,0,0.04,0.02,0.02,0.02,0.02,30.2499,30.2262,30.2157,30.2153,30.2096,0
"KTMK-20230302","KTMK",18-FEB-23 08.50.00.000000000 PM,8,7,30.200787,7,0,0,0.04,0.02,0.02,0.02,0.01,30.2485,30.2243,30.2152,30.2123,30.2074,0
"KTMK-20230302","KTMK",18-FEB-23 09.10.00.000000000 PM,8,7,30.209646,8,0,0,0.04,0.02,0.02,0.02,0,30.2474,30.223,30.2152,30.2111,30.2074,0
"KTMK-20230302","KTMK",18-FEB-23 09.30.00.000000000 PM,9,8,30.209646,4,0,0,0.04,0.02,0.02,0.02,0,30.2463,30.2219,30.2152,30.2099,30.2074,0
"KTMK-20230302","KTMK",18-FEB-23 09.50.00.000000000 PM,9,8,30.209646,9,0,0,0.04,0.02,0.02,0.02,0,30.245,30.2211,30.2157,30.2088,30.2074,0
"KTMK-20230302","KTMK",18-FEB-23 10.15.00.000000000 PM,8,7,30.209646,10,21,0,0.04,0.02,0.02,0.02,0,30.2434,30.2191,30.2147,30.2087,30.2096,0
"KTMK-20230302","KTMK",18-FEB-23 10.30.00.000000000 PM,8,7,30.209646,9,0,0,0.04,0.02,0.02,0.02,0,30.243,30.2188,30.2145,30.2088,30.2096,0
"KTMK-20230302","KTMK",18-FEB-23 10.50.00.000000000 PM,8,7,30.221457,9,16,0,0.04,0.02,0.02,0.01,0,30.2422,30.2183,30.2145,30.2099,30.2126,0
"KTMK-20230302","KTMK",18-FEB-23 11.10.00.000000000 PM,9,7,30.221457,8,0,0,0.04,0.02,0.02,0,0,30.2412,30.2175,30.2145,30.2111,30.2156,0
"KTMK-20230302","KTMK",18-FEB-23 11.30.00.000000000 PM,8,6,30.221457,6,15,0,0.04,0.02,0.02,0,0,30.2404,30.2171,30.214,30.2123,30.2185,0
"KTMK-20230302","KTMK",18-FEB-23 11.50.00.000000000 PM,8,6,30.221457,6,0,0,0.04,0.02,0.02,0,0,30.2398,30.2168,30.2135,30.2135,30.2215,0
"KTMK-20230302","KTMK",19-FEB-23 12.10.00.000000000 AM,8,6,30.221457,3,0,0,0.04,0.02,0.02,0,0,30.2391,30.2166,30.2135,30.2156,30.2215,0
"KTMK-20230302","KTMK",19-FEB-23 12.30.00.000000000 AM,8,6,30.230314,7,0,0,0.04,0.02,0.02,0,0,30.2387,30.2166,30.214,30.2176,30.2237,0
"KTMK-20230302","KTMK",19-FEB-23 12.50.00.000000000 AM,8,6,30.230314,0,0,0,0.03,0.02,0.02,0,0,30.2383,30.2168,30.2145,30.2197,30.2259,0
"KTMK-20230302","KTMK",19-FEB-23 01.10.00.000000000 AM,8,6,30.239174,5,0,0,0.02,0.02,0.02,0,0,30.2379,30.2173,30.216,30.2226,30.2303,0
"KTMK-20230302","KTMK",19-FEB-23 01.30.00.000000000 AM,8,5,30.239174,0,0,0,0.02,0.02,0.02,0,0,30.2374,30.2178,30.2176,30.2256,30.2347,0
"KTMK-20230302","KTMK",19-FEB-23 01.50.00.000000000 AM,7,5,30.239174,0,0,0,0.02,0.02,0.01,0,0,30.2369,30.2183,30.2191,30.2285,30.237,0
"KTMK-20230302","KTMK",19-FEB-23 02.10.00.000000000 AM,8,5,30.250984,0,0,0,0.02,0.02,0,0,0,30.2367,30.2191,30.2213,30.2315,30.2421,0
"KTMK-20230302","KTMK",19-FEB-23 02.30.00.000000000 AM,7,6,30.250984,0,0,0,0.02,0.02,0,0,0,30.2365,30.2199,30.2235,30.2344,30.2451,0
"KTMK-20230302","KTMK",19-FEB-23 02.50.00.000000000 AM,7,5,30.259842,0,0,0,0.02,0.02,0,0,0,30.2363,30.2212,30.2261,30.2383,30.2502,0
"KTMK-20230302","KTMK",19-FEB-23 03.10.00.000000000 AM,6,6,30.268702,3,0,0,0.02,0.02,0,0,0,30.2365,30.2228,30.2297,30.243,30.2576,0
"KTMK-20230302","KTMK",01-MAR-23 01.10.00.000000000 AM,4,2,29.68996,7,0,0,1.11,0.33,0.03,0,0,29.5379,29.5948,29.6303,29.6551,29.6781,0
"KTMK-20230302","KTMK",01-MAR-23 01.30.00.000000000 AM,4,1,29.698818,7,0,0,1.11,0.33,0.03,0,0,29.5421,29.5991,29.6365,29.6631,29.6877,0
"KTMK-20230302","KTMK",01-MAR-23 01.50.00.000000000 AM,3,1,29.71063,6,0,0,1.11,0.33,0.02,0,0,29.5465,29.6037,29.6429,29.6711,29.6951,0
"KTMK-20230302","KTMK",01-MAR-23 02.10.00.000000000 AM,2,1,29.731298,3,0,0,1.1,0.31,0.01,0,0,29.5512,29.6089,29.6497,29.6802,29.7077,0
"KTMK-20230302","KTMK",01-MAR-23 02.30.00.000000000 AM,2,1,29.740158,4,0,0,1.1,0.31,0.01,0,0,29.5559,29.614,29.657,29.6903,29.7202,0
"KOTH-20230331","KOTH",24-MAR-23 10.56.00.000000000 PM,7.2,2.8,30.448818,9,0,0.005,0.31,0.17,0.035,0.025,0.01,30.3365,30.3744,30.4322,30.4435,30.4488,1
"KPDX-20230315","KPDX",12-MAR-23 09.53.00.000000000 AM,3.9,1.1,29.920275,3,0,0,0.005,0,0,0,0,29.9412,29.926,29.9253,29.9269,29.9247,1
"KPDX-20230315","KPDX",12-MAR-23 10.53.00.000000000 AM,2.2,0.6,29.899607,0,0,0,0.005,0,0,0,0,29.9396,29.9228,29.9224,29.9195,29.9099,1
"KPDX-20230315","KPDX",12-MAR-23 11.53.00.000000000 AM,1.1,-0.6,29.890747,0,0,0,0.005,0,0,0,0,29.9377,29.9198,29.9182,29.9099,29.8952,1
"KPDX-20230315","KPDX",12-MAR-23 12.53.00.000000000 PM,1.7,0.6,29.870079,0,0,0,0.005,0,0,0,0,29.9349,29.9153,29.9097,29.8952,29.8804,1
"KPDX-20230315","KPDX",12-MAR-23 01.08.00.000000000 PM,2.2,1.1,29.870079,4,0,0,0.005,0,0,0,0,29.9322,29.9114,29.9013,29.8826,29.8701,1
"KPDX-20230315","KPDX",12-MAR-23 01.53.00.000000000 PM,2.8,1.1,29.861221,0,0,0,0.005,0,0,0,0,29.9296,29.9078,29.8963,29.8783,29.8671,1
"KSLE-20230214","KSLE",11-FEB-23 04.56.00.000000000 AM,6.7,3.3,30.180119,8,0,0,0.1,0,0,0,0,30.1677,30.159,30.1467,30.1654,30.1757,0
"KSLE-20230214","KSLE",11-FEB-23 05.56.00.000000000 AM,5.6,2.8,30.200787,6,0,0,0.095,0,0,0,0,30.1689,30.1601,30.1603,30.1779,30.1905,0
"KSLE-20230214","KSLE",11-FEB-23 06.56.00.000000000 AM,5.6,2.8,30.209646,6,0,0,0.065,0,0,0,0,30.1697,30.1612,30.1717,30.1905,30.2052,0
"KSLE-20230214","KSLE",11-FEB-23 07.56.00.000000000 AM,5,2.8,30.221457,6,0,0,0.055,0,0,0,0,30.1708,30.1608,30.1848,30.203,30.2156,0
"KSLE-20230214","KSLE",11-FEB-23 08.56.00.000000000 AM,5,2.8,30.221457,3,0,0,0.055,0,0,0,0,30.1717,30.1633,30.1949,30.2133,30.2215,0
"KSLE-20230214","KSLE",11-FEB-23 09.48.00.000000000 AM,3.9,2.2,30.230314,7,0,0,0.04,0,0,0,0,30.1726,30.1695,30.205,30.2207,30.2259,0
"KSLE-20230214","KSLE",11-FEB-23 09.56.00.000000000 AM,3.9,2.2,30.239174,7,0,0,0.04,0,0,0,0,30.1745,30.1738,30.2093,30.2244,30.2303,0
"KSLE-20230214","KSLE",11-FEB-23 10.22.00.000000000 AM,2.8,1.7,30.239174,6,0,0,0.035,0,0,0,0,30.1761,30.1801,30.2178,30.2303,30.2362,0
"KSLE-20230214","KSLE",11-FEB-23 10.56.00.000000000 AM,2.2,1.1,30.239174,6,0,0,0.035,0,0,0,0,30.1778,30.1836,30.2201,30.2318,30.2392,0
"KSLE-20230214","KSLE",11-FEB-23 11.56.00.000000000 AM,2.8,1.1,30.239174,6,0,0,0.03,0,0,0,0,30.1794,30.1974,30.2267,30.2347,30.2392,0
"KSLE-20230214","KSLE",11-FEB-23 12.56.00.000000000 PM,2.2,0.6,30.239174,5,0,0,0.03,0,0,0,0,30.181,30.2047,30.231,30.2392,30.2392,0
"KSLE-20230214","KSLE",11-FEB-23 01.05.00.000000000 PM,2.2,0.6,30.250984,6,0,0,0.025,0,0,0,0,30.1829,30.2128,30.2356,30.2415,30.2451,0
"KSLE-20230214","KSLE",11-FEB-23 01.56.00.000000000 PM,2.8,1.1,30.250984,5,0,0,0.02,0,0,0,0,30.1848,30.2152,30.2371,30.2439,30.247,0
"KSLE-20230214","KSLE",11-FEB-23 02.56.00.000000000 PM,2.8,1.1,30.259842,4,0,0,0.01,0,0,0,0,30.1877,30.222,30.2409,30.248,30.2554,0
"KSLE-20230214","KSLE",11-FEB-23 03.56.00.000000000 PM,3.9,1.7,30.268702,5,0,0,0,0,0,0,0,30.1915,30.2288,30.2474,30.2539,30.2643,0
"KSLE-20230214","KSLE",11-FEB-23 04.56.00.000000000 PM,4.4,2.2,30.28937,8,0,0,0,0,0,0,0,30.1947,30.2362,30.2547,30.2672,30.279,0
"KSLE-20230214","KSLE",11-FEB-23 05.19.00.000000000 PM,4.4,2.2,30.280512,8,0,0,0,0,0,0,0,30.1977,30.2425,30.2598,30.2746,30.2849,0
"KSLE-20230214","KSLE",11-FEB-23 05.26.00.000000000 PM,4.4,2.2,30.280512,8,0,0,0,0,0,0,0,30.2,30.2447,30.2621,30.2758,30.2835,0
"KSLE-20230214","KSLE",11-FEB-23 05.52.00.000000000 PM,5,3,30.28937,8,0,0,0,0,0,0,0,30.2025,30.2472,30.2649,30.2781,30.2849,0
"KSLE-20230214","KSLE",11-FEB-23 05.56.00.000000000 PM,5,2.8,30.28937,8,0,0,0,0,0,0,0,30.2049,30.2494,30.2671,30.2797,30.2858,0
"KSLE-20230214","KSLE",11-FEB-23 06.56.00.000000000 PM,6.1,2.8,30.28937,9,0,0,0,0,0,0,0,30.2076,30.2541,30.2717,30.2839,30.2894,0
"KSLE-20230214","KSLE",11-FEB-23 07.31.00.000000000 PM,6.1,2.8,30.280512,8,0,0,0,0,0,0,0,30.21,30.2578,30.2779,30.2856,30.2849,0
"KSLE-20230214","KSLE",11-FEB-23 07.56.00.000000000 PM,6.1,2.8,30.268702,8,0,0,0,0,0,0,0,30.2133,30.2584,30.277,30.2835,30.2795,0
"KSLE-20230214","KSLE",11-FEB-23 08.56.00.000000000 PM,6.7,2.8,30.259842,10,0,0,0,0,0,0,0,30.2171,30.2603,30.2778,30.2776,30.2643,0
"KSLE-20230214","KSLE",11-FEB-23 09.56.00.000000000 PM,6.7,2.8,30.250984,6,0,0,0,0,0,0,0,30.222,30.2634,30.277,30.2699,30.2554,0
"KSLE-20230214","KSLE",11-FEB-23 10.17.00.000000000 PM,7.2,2.8,30.250984,6,0,0,0,0,0,0,0,30.2253,30.264,30.2754,30.2622,30.251,0
"KSLE-20230214","KSLE",11-FEB-23 10.56.00.000000000 PM,8.3,3.3,30.239174,8,0,0,0,0,0,0,0,30.2257,30.264,30.2724,30.2539,30.247,0
"KOTH-20230302","KOTH",21-FEB-23 02.56.00.000000000 PM,6.1,4.4,30.02067,20,28,0.01,0.505,0.495,0.22,0.075,0.06,30.1881,30.1229,30.0722,30.0404,30.0266,1
"KOTH-20230302","KOTH",21-FEB-23 03.16.00.000000000 PM,6,3,30,7,0,0.005,0.51,0.495,0.2,0.08,0.045,30.1807,30.1164,30.06,30.0325,30.0165,1
"KOTH-20230302","KOTH",21-FEB-23 03.49.00.000000000 PM,6,3,29.991142,18,24,0.005,0.515,0.5,0.175,0.085,0.03,30.1773,30.1102,30.0526,30.0283,30.0081,1
"KOTH-20230302","KOTH",21-FEB-23 03.56.00.000000000 PM,6.1,2.8,29.991142,14,27,0.005,0.52,0.505,0.14,0.085,0.025,30.1739,30.1071,30.0452,30.0216,30.0007,1
"KOTH-20230302","KOTH",21-FEB-23 04.56.00.000000000 PM,6.7,3.9,29.97933,5,0,0.01,0.53,0.51,0.105,0.085,0.015,30.1622,30.0978,30.0335,30.0105,29.9852,1
"KOTH-20230302","KOTH",21-FEB-23 05.56.00.000000000 PM,6.1,3.3,29.958662,17,0,0.005,0.535,0.425,0.105,0.04,0.015,30.1542,30.0816,30.0202,29.9902,29.969,1
"KOTH-20230302","KOTH",21-FEB-23 06.38.00.000000000 PM,7,3,29.929134,19,24,0.005,0.54,0.39,0.11,0.03,0.01,30.1457,30.0719,30.0101,29.9699,29.9439,1
"KOTH-20230302","KOTH",21-FEB-23 06.45.00.000000000 PM,8,4,29.920275,13,24,0.005,0.545,0.395,0.115,0.035,0.015,30.1417,30.0675,30.0041,29.9616,29.936,1
"KOTH-20230302","KOTH",21-FEB-23 06.56.00.000000000 PM,6.1,3.3,29.929134,24,29,0.01,0.555,0.405,0.12,0.04,0.025,30.138,30.0635,29.9955,29.9513,29.9343,1
"KOTH-20230302","KOTH",21-FEB-23 07.45.00.000000000 PM,7,3,29.911417,17,24,0.005,0.56,0.38,0.115,0.04,0.02,30.1294,30.0539,29.9817,29.938,29.9203,1
"KOTH-20230302","KOTH",21-FEB-23 07.56.00.000000000 PM,6.7,2.8,29.899607,14,29,0.005,0.565,0.345,0.12,0.045,0.02,30.1254,30.0469,29.9762,29.9325,29.9134,1
"KOTH-20230302","KOTH",21-FEB-23 08.23.00.000000000 PM,6,4,29.899607,14,18,0.04,0.605,0.33,0.14,0.075,0.05,30.1171,30.0306,29.9661,29.9211,29.9035,1
"KOTH-20230302","KOTH",21-FEB-23 08.56.00.000000000 PM,5,2.8,29.911417,17,25,0.04,0.645,0.36,0.15,0.115,0.085,30.1137,30.0207,29.9493,29.9199,29.9035,1
"KOTH-20230302","KOTH",21-FEB-23 09.09.00.000000000 PM,5,3,29.890747,13,18,0.01,0.655,0.355,0.15,0.12,0.09,30.1057,30.0097,29.9394,29.9114,29.9006,1
"KOTH-20230302","KOTH",21-FEB-23 09.18.00.000000000 PM,5,3,29.890747,14,24,0.02,0.675,0.365,0.165,0.14,0.11,30.1021,30.0021,29.931,29.9091,29.8981,1
